Event Time	Visitor ID	Events Type	Product ID	transactionid	Date
02-06-2015 03:45:06	874763	view	229257		02-06-2015
02-06-2015 04:54:09	467124	view	396318		02-06-2015
02-06-2015 03:52:53	1030058	view	183178		02-06-2015
02-06-2015 04:36:58	495280	view	387660		02-06-2015
02-06-2015 03:54:17	53588	view	463280		02-06-2015
02-06-2015 03:49:22	75384	view	418572		02-06-2015
02-06-2015 04:20:16	572783	view	73593		02-06-2015
02-06-2015 04:06:07	114471	view	44054		02-06-2015
02-06-2015 04:40:50	113274	view	380511		02-06-2015
02-06-2015 04:20:21	1398678	view	184585		02-06-2015
02-06-2015 04:20:33	1238871	view	51561		02-06-2015
02-06-2015 04:20:33	719855	view	303055		02-06-2015
02-06-2015 04:33:40	468850	view	179601		02-06-2015
02-06-2015 04:27:12	152407	view	89675		02-06-2015
02-06-2015 03:57:24	37840	view	297513		02-06-2015
02-06-2015 04:43:04	626205	view	226127		02-06-2015
02-06-2015 03:49:03	223779	view	463941		02-06-2015
02-06-2015 04:20:48	1038306	view	49810		02-06-2015
02-06-2015 04:04:03	997107	view	253353		02-06-2015
02-06-2015 04:20:55	55270	view	259487		02-06-2015
02-06-2015 03:52:43	932927	view	273743		02-06-2015
02-06-2015 04:20:57	375514	view	374363		02-06-2015
02-06-2015 03:48:57	772309	view	34435		02-06-2015
02-06-2015 04:40:46	1218450	view	424976		02-06-2015
02-06-2015 04:21:03	343908	view	105720		02-06-2015
02-06-2015 04:39:39	49552	view	137174		02-06-2015
02-06-2015 04:51:31	712443	view	431322		02-06-2015
02-06-2015 04:21:16	834802	view	115525		02-06-2015
02-06-2015 04:44:05	333827	view	335975		02-06-2015
02-06-2015 04:23:26	1324075	view	367975		02-06-2015
02-06-2015 03:57:26	901046	view	197968		02-06-2015
02-06-2015 04:36:26	369776	view	198798		02-06-2015
02-06-2015 04:10:38	1087049	view	30024		02-06-2015
02-06-2015 04:21:28	1238871	view	51561		02-06-2015
02-06-2015 04:48:44	123428	view	1981		02-06-2015
02-06-2015 04:12:25	1203692	view	220530		02-06-2015
02-06-2015 04:21:35	208110	view	199484		02-06-2015
02-06-2015 04:15:01	535937	view	206925		02-06-2015
02-06-2015 03:43:52	874763	view	268081		02-06-2015
02-06-2015 04:05:52	680960	view	305786		02-06-2015
02-06-2015 04:02:07	1360339	view	381653		02-06-2015
02-06-2015 04:36:18	976562	view	44220		02-06-2015
02-06-2015 04:33:54	915735	view	162932		02-06-2015
02-06-2015 03:48:29	1042749	view	172967		02-06-2015
02-06-2015 04:49:02	123428	view	151839		02-06-2015
02-06-2015 04:40:43	50634	view	400577		02-06-2015
02-06-2015 04:21:50	697865	view	343878		02-06-2015
02-06-2015 03:45:33	248698	view	94952		02-06-2015
02-06-2015 04:21:54	524378	view	417276		02-06-2015
02-06-2015 04:45:58	285091	view	450414		02-06-2015
02-06-2015 03:52:28	726049	view	463238		02-06-2015
02-06-2015 03:45:35	772309	addtocart	72422		02-06-2015
02-06-2015 04:21:59	1154250	view	362851		02-06-2015
02-06-2015 04:22:01	572783	view	328696		02-06-2015
02-06-2015 04:23:53	992115	view	182099		02-06-2015
02-06-2015 04:26:29	288847	view	398379		02-06-2015
02-06-2015 04:48:44	1008863	view	459186		02-06-2015
02-06-2015 03:52:23	169835	view	159603		02-06-2015
02-06-2015 03:48:07	703707	view	330649		02-06-2015
02-06-2015 04:34:01	5925	view	291413		02-06-2015
02-06-2015 04:22:21	159298	view	354676		02-06-2015
02-06-2015 03:48:05	450932	view	435713		02-06-2015
02-06-2015 04:47:08	328465	view	452210		02-06-2015
02-06-2015 04:00:51	194340	view	162243		02-06-2015
02-06-2015 04:26:19	304146	view	42002		02-06-2015
02-06-2015 04:12:34	1092695	addtocart	383488		02-06-2015
02-06-2015 03:47:57	1205474	view	123986		02-06-2015
02-06-2015 04:49:52	264879	view	115586		02-06-2015
02-06-2015 04:22:38	1154250	view	116794		02-06-2015
02-06-2015 04:31:32	1270927	view	278679		02-06-2015
02-06-2015 04:35:48	841219	view	72011		02-06-2015
02-06-2015 03:54:03	796623	view	227628		02-06-2015
02-06-2015 04:26:09	991242	view	318871		02-06-2015
02-06-2015 03:58:20	662168	view	184628		02-06-2015
02-06-2015 04:52:53	264879	view	115586		02-06-2015
02-06-2015 04:52:53	257432	view	239604		02-06-2015
02-06-2015 04:39:19	712443	view	346655		02-06-2015
02-06-2015 04:10:31	936361	view	246634		02-06-2015
02-06-2015 04:12:38	244974	view	328901		02-06-2015
02-06-2015 04:04:46	594902	view	64521		02-06-2015
02-06-2015 04:26:01	1317096	view	152085		02-06-2015
02-06-2015 03:56:23	37840	view	297513		02-06-2015
02-06-2015 04:08:44	995986	view	94099		02-06-2015
02-06-2015 04:42:21	1394724	view	291689		02-06-2015
02-06-2015 04:47:59	868445	view	156108		02-06-2015
02-06-2015 04:15:41	517546	view	97750		02-06-2015
02-06-2015 03:59:04	322679	view	352247		02-06-2015
02-06-2015 04:09:08	472949	view	310353		02-06-2015
02-06-2015 04:09:08	388217	view	170599		02-06-2015
02-06-2015 04:09:09	103440	view	349737		02-06-2015
02-06-2015 03:46:28	44558	view	262138		02-06-2015
02-06-2015 04:48:08	591033	view	460188		02-06-2015
02-06-2015 03:56:06	1140937	view	160259		02-06-2015
02-06-2015 04:09:15	1041483	view	89977		02-06-2015
02-06-2015 04:07:50	251041	view	393742		02-06-2015
02-06-2015 04:00:22	239740	addtocart	367667		02-06-2015
02-06-2015 04:49:59	712443	view	431322		02-06-2015
02-06-2015 04:08:30	1121229	view	370889		02-06-2015
02-06-2015 04:08:29	494732	view	137440		02-06-2015
02-06-2015 04:08:24	1120751	view	375588		02-06-2015
02-06-2015 04:53:54	994896	view	10572		02-06-2015
02-06-2015 04:43:48	1248118	view	459109		02-06-2015
02-06-2015 04:47:54	644296	view	203679		02-06-2015
02-06-2015 04:08:20	483962	view	35881		02-06-2015
02-06-2015 04:09:43	879797	view	427923		02-06-2015
02-06-2015 04:42:32	1187942	view	161026		02-06-2015
02-06-2015 04:41:57	1026160	view	197005		02-06-2015
02-06-2015 04:31:08	246753	view	284941		02-06-2015
02-06-2015 03:59:45	1092695	addtocart	38796		02-06-2015
02-06-2015 03:45:59	97140	view	323280		02-06-2015
02-06-2015 04:00:10	663067	view	167271		02-06-2015
02-06-2015 04:47:50	114598	view	179683		02-06-2015
02-06-2015 04:10:03	907809	view	57284		02-06-2015
02-06-2015 04:48:22	179196	view	466501		02-06-2015
02-06-2015 03:51:53	796623	view	227628		02-06-2015
02-06-2015 04:08:08	169835	view	14858		02-06-2015
02-06-2015 04:10:10	1137999	view	156094		02-06-2015
02-06-2015 04:04:44	154348	view	273940		02-06-2015
02-06-2015 04:52:43	992115	view	182099		02-06-2015
02-06-2015 04:10:13	936361	view	315545		02-06-2015
02-06-2015 04:02:32	1042749	view	172967		02-06-2015
02-06-2015 03:55:25	1025745	view	464731		02-06-2015
02-06-2015 03:56:51	1230877	view	60918		02-06-2015
02-06-2015 04:07:59	397995	view	229204		02-06-2015
02-06-2015 04:12:54	236181	view	67182		02-06-2015
02-06-2015 04:06:51	1299250	view	422948		02-06-2015
02-06-2015 04:12:55	1218306	view	171959		02-06-2015
02-06-2015 04:24:51	322142	view	311052		02-06-2015
02-06-2015 03:55:01	183568	view	335913		02-06-2015
02-06-2015 04:16:29	363915	view	260256		02-06-2015
02-06-2015 04:16:33	332961	view	464409		02-06-2015
02-06-2015 03:51:37	722736	view	167587		02-06-2015
02-06-2015 04:50:12	1398678	view	161688		02-06-2015
02-06-2015 04:44:44	285091	view	218541		02-06-2015
02-06-2015 04:50:14	328465	view	452210		02-06-2015
02-06-2015 04:01:21	1353620	view	247061		02-06-2015
02-06-2015 04:50:15	1046034	view	379002		02-06-2015
02-06-2015 04:32:46	255540	view	310590		02-06-2015
02-06-2015 04:16:49	992272	view	50814		02-06-2015
02-06-2015 04:13:09	926210	view	290839		02-06-2015
02-06-2015 04:03:30	662168	view	122604		02-06-2015
02-06-2015 04:02:59	481406	view	347013		02-06-2015
02-06-2015 03:42:54	1404060	view	272446		02-06-2015
02-06-2015 03:51:15	542333	view	199952		02-06-2015
02-06-2015 04:40:21	1402924	view	315543		02-06-2015
02-06-2015 04:38:27	306088	view	281442		02-06-2015
02-06-2015 04:17:17	776534	view	20388		02-06-2015
02-06-2015 04:05:11	1203684	addtocart	80953		02-06-2015
02-06-2015 04:00:33	192682	view	311303		02-06-2015
02-06-2015 03:54:34	914970	view	326449		02-06-2015
02-06-2015 04:02:46	596533	view	56153		02-06-2015
02-06-2015 04:01:09	1299250	view	422948		02-06-2015
02-06-2015 04:52:22	1141279	view	442837		02-06-2015
02-06-2015 03:58:37	65083	view	134353		02-06-2015
02-06-2015 04:00:12	591350	view	253615		02-06-2015
02-06-2015 04:17:34	788592	view	91755		02-06-2015
02-06-2015 04:17:36	443049	view	242521		02-06-2015
02-06-2015 04:17:37	776534	view	20388		02-06-2015
02-06-2015 04:17:37	624593	view	437293		02-06-2015
02-06-2015 04:17:43	1238871	view	51561		02-06-2015
02-06-2015 03:44:23	318122	view	6266		02-06-2015
02-06-2015 04:07:20	1373937	view	242567		02-06-2015
02-06-2015 04:17:51	745693	view	412297		02-06-2015
02-06-2015 04:53:33	1141279	view	133415		02-06-2015
02-06-2015 04:54:20	989491	view	389118		02-06-2015
02-06-2015 03:46:15	1081632	view	87575		02-06-2015
02-06-2015 04:24:13	745798	view	179849		02-06-2015
02-06-2015 04:03:38	255540	view	50048		02-06-2015
02-06-2015 04:06:31	407935	view	103076		02-06-2015
02-06-2015 04:18:01	1088319	view	93144		02-06-2015
02-06-2015 04:34:27	807025	view	437302		02-06-2015
02-06-2015 04:35:03	875630	view	186352		02-06-2015
02-06-2015 03:57:17	960480	view	393134		02-06-2015
02-06-2015 03:50:38	680829	view	188698		02-06-2015
02-06-2015 04:28:30	1317267	view	439537		02-06-2015
02-06-2015 04:42:59	769795	view	438182		02-06-2015
02-06-2015 04:02:47	1203684	view	53779		02-06-2015
02-06-2015 04:18:13	676904	view	37583		02-06-2015
02-06-2015 03:53:20	114473	view	32057		02-06-2015
02-06-2015 04:40:58	498467	view	57165		02-06-2015
02-06-2015 04:37:50	1756	view	296448		02-06-2015
02-06-2015 04:13:47	571258	addtocart	50329		02-06-2015
02-06-2015 03:50:25	132842	view	279690		02-06-2015
02-06-2015 03:46:33	1154250	view	367790		02-06-2015
02-06-2015 04:33:15	1044444	view	351825		02-06-2015
02-06-2015 04:13:54	662168	view	184628		02-06-2015
02-06-2015 04:43:01	922016	view	326799		02-06-2015
02-06-2015 04:04:25	960480	view	165348		02-06-2015
02-06-2015 03:42:38	874763	view	200537		02-06-2015
02-06-2015 04:06:24	328935	view	48072		02-06-2015
02-06-2015 04:18:46	98643	view	420960		02-06-2015
02-06-2015 04:18:55	833956	view	235224		02-06-2015
02-06-2015 04:06:21	1154250	view	367790		02-06-2015
02-06-2015 04:43:26	493360	view	422822		02-06-2015
02-06-2015 04:01:56	260791	view	323381		02-06-2015
02-06-2015 04:18:59	1120239	view	379752		02-06-2015
02-06-2015 04:31:39	835743	view	67438		02-06-2015
02-06-2015 04:28:02	1331854	view	288171		02-06-2015
02-06-2015 04:19:01	1194444	view	231243		02-06-2015
01-06-2015 16:08:31	289199	view	36906		01-06-2015
01-06-2015 16:25:43	596655	view	65889		01-06-2015
01-06-2015 16:18:41	532258	view	157361		01-06-2015
01-06-2015 15:36:59	1036871	view	187354		01-06-2015
01-06-2015 16:21:49	302896	view	257196		01-06-2015
01-06-2015 16:07:06	273406	addtocart	214912		01-06-2015
01-06-2015 15:36:11	610183	view	60214		01-06-2015
01-06-2015 15:47:09	769892	view	285729		01-06-2015
01-06-2015 15:30:36	12773	view	78849		01-06-2015
01-06-2015 15:29:39	649450	view	19664		01-06-2015
01-06-2015 16:35:00	809753	view	153280		01-06-2015
01-06-2015 15:39:27	633164	view	80622		01-06-2015
01-06-2015 15:36:53	1098018	view	86497		01-06-2015
01-06-2015 15:41:14	1130627	view	27494		01-06-2015
01-06-2015 16:18:37	273406	view	351798		01-06-2015
01-06-2015 15:33:39	813915	view	78060		01-06-2015
01-06-2015 15:52:18	322407	view	309403		01-06-2015
01-06-2015 15:47:38	325929	view	5440		01-06-2015
01-06-2015 15:40:18	212698	view	216305		01-06-2015
01-06-2015 15:57:15	356857	view	448817		01-06-2015
01-06-2015 16:19:07	615793	addtocart	355994		01-06-2015
01-06-2015 15:57:15	1345880	addtocart	52888		01-06-2015
01-06-2015 15:39:39	1285796	view	306344		01-06-2015
01-06-2015 16:26:57	615793	view	319992		01-06-2015
01-06-2015 15:31:07	1022530	view	59192		01-06-2015
01-06-2015 16:09:27	1164301	view	93900		01-06-2015
01-06-2015 16:33:57	499677	view	30513		01-06-2015
01-06-2015 16:26:56	835907	view	68892		01-06-2015
01-06-2015 16:27:57	1292420	addtocart	47352		01-06-2015
01-06-2015 16:28:46	20903	view	101094		01-06-2015
01-06-2015 16:39:42	938537	view	257773		01-06-2015
01-06-2015 16:27:07	820159	view	399053		01-06-2015
01-06-2015 16:18:32	8736	view	24358		01-06-2015
01-06-2015 16:36:27	1080654	view	300629		01-06-2015
01-06-2015 16:08:12	273406	addtocart	120098		01-06-2015
01-06-2015 16:05:45	969254	view	59691		01-06-2015
01-06-2015 16:09:35	350566	view	47457		01-06-2015
01-06-2015 16:35:39	503578	view	45121		01-06-2015
01-06-2015 16:15:08	234164	view	70277		01-06-2015
01-06-2015 15:58:29	161206	view	325256		01-06-2015
01-06-2015 16:02:14	1311137	view	49803		01-06-2015
01-06-2015 16:19:18	352608	view	113646		01-06-2015
01-06-2015 15:34:52	1223889	view	367490		01-06-2015
01-06-2015 15:26:50	63121	view	310791		01-06-2015
01-06-2015 16:31:46	294658	view	283550		01-06-2015
01-06-2015 16:21:39	647928	view	408649		01-06-2015
01-06-2015 15:39:18	1079704	view	237318		01-06-2015
01-06-2015 15:54:01	294006	view	441185		01-06-2015
01-06-2015 15:51:10	759131	view	13021		01-06-2015
01-06-2015 16:25:13	912233	view	378673		01-06-2015
01-06-2015 16:34:55	434006	view	100307		01-06-2015
01-06-2015 15:37:56	371359	view	139898		01-06-2015
01-06-2015 16:28:38	1327144	view	139593		01-06-2015
01-06-2015 16:18:25	113281	view	306513		01-06-2015
01-06-2015 15:54:20	1041499	view	368503		01-06-2015
01-06-2015 15:35:23	118053	view	304877		01-06-2015
01-06-2015 15:29:52	422883	view	54435		01-06-2015
01-06-2015 16:22:22	343153	view	253615		01-06-2015
01-06-2015 15:28:40	1172198	view	414460		01-06-2015
01-06-2015 16:09:56	273406	view	261288		01-06-2015
01-06-2015 16:15:20	1117221	view	320770		01-06-2015
01-06-2015 16:07:08	1093035	view	287356		01-06-2015
01-06-2015 16:39:13	315969	view	95426		01-06-2015
01-06-2015 15:51:01	983661	view	394522		01-06-2015
01-06-2015 15:30:47	995602	view	259455		01-06-2015
01-06-2015 16:12:26	1275438	view	234162		01-06-2015
01-06-2015 16:01:17	1381613	view	41932		01-06-2015
01-06-2015 16:03:23	693763	view	265482		01-06-2015
01-06-2015 16:10:04	673927	view	425647		01-06-2015
01-06-2015 15:56:30	983661	view	394522		01-06-2015
01-06-2015 15:44:21	954429	view	170751		01-06-2015
01-06-2015 16:15:29	759851	view	248816		01-06-2015
01-06-2015 15:50:55	96154	view	200270		01-06-2015
01-06-2015 16:03:19	189384	view	299044		01-06-2015
01-06-2015 15:56:28	1162854	addtocart	13031		01-06-2015
01-06-2015 16:04:02	492165	view	38913		01-06-2015
01-06-2015 15:52:45	425170	view	37402		01-06-2015
01-06-2015 16:26:03	485745	view	182642		01-06-2015
01-06-2015 15:41:41	1103102	view	413990		01-06-2015
01-06-2015 16:01:57	425170	view	228325		01-06-2015
01-06-2015 16:13:45	835907	view	50467		01-06-2015
01-06-2015 16:36:59	18581	view	187530		01-06-2015
01-06-2015 16:23:53	216801	view	289984		01-06-2015
01-06-2015 15:35:34	1398013	view	261863		01-06-2015
01-06-2015 15:27:34	112347	view	380493		01-06-2015
01-06-2015 16:34:11	632561	view	243336		01-06-2015
01-06-2015 15:39:48	1368359	view	457380		01-06-2015
01-06-2015 16:18:17	615793	view	355994		01-06-2015
01-06-2015 15:52:48	1242001	view	387279		01-06-2015
01-06-2015 15:39:48	1191882	view	154703		01-06-2015
01-06-2015 16:06:02	1215488	view	389545		01-06-2015
01-06-2015 16:07:18	1204552	view	179038		01-06-2015
01-06-2015 16:33:09	1161163	view	181527		01-06-2015
01-06-2015 16:31:39	190277	view	225083		01-06-2015
01-06-2015 15:39:12	556273	view	152085		01-06-2015
01-06-2015 15:46:33	322407	view	202835		01-06-2015
01-06-2015 16:10:16	314189	view	138027		01-06-2015
01-06-2015 15:32:34	965394	view	454672		01-06-2015
01-06-2015 15:34:16	889657	view	15327		01-06-2015
01-06-2015 16:30:23	83998	view	198251		01-06-2015
01-06-2015 16:30:51	623884	view	5127		01-06-2015
01-06-2015 15:43:16	943524	view	392074		01-06-2015
01-06-2015 16:10:18	234164	view	262917		01-06-2015
01-06-2015 16:36:23	312216	view	82452		01-06-2015
01-06-2015 15:42:23	452021	view	96680		01-06-2015
01-06-2015 15:28:45	653625	view	420871		01-06-2015
01-06-2015 15:43:14	551925	view	304719		01-06-2015
01-06-2015 16:02:41	229653	view	165816		01-06-2015
01-06-2015 15:44:25	1215130	view	235224		01-06-2015
01-06-2015 15:28:12	118053	view	304877		01-06-2015
01-06-2015 15:37:51	322407	view	260957		01-06-2015
01-06-2015 15:22:44	465755	view	294632		01-06-2015
01-06-2015 16:22:33	548480	view	41217		01-06-2015
01-06-2015 16:34:49	777696	view	158829		01-06-2015
01-06-2015 15:39:50	910665	view	161951		01-06-2015
01-06-2015 16:07:18	820159	view	80502		01-06-2015
01-06-2015 16:05:18	406429	view	78978		01-06-2015
01-06-2015 16:39:23	34648	view	281211		01-06-2015
01-06-2015 15:52:58	259302	view	299256		01-06-2015
01-06-2015 16:10:29	670171	view	429870		01-06-2015
01-06-2015 15:46:23	332434	view	97932		01-06-2015
01-06-2015 16:21:25	749276	addtocart	61240		01-06-2015
01-06-2015 16:07:03	104529	view	440373		01-06-2015
01-06-2015 16:15:48	936437	view	144675		01-06-2015
01-06-2015 16:38:56	102019	transaction	150318	13556	01-06-2015
01-06-2015 15:36:43	348743	view	386056		01-06-2015
01-06-2015 16:03:48	369530	view	94198		01-06-2015
01-06-2015 16:06:18	601744	view	384514		01-06-2015
01-06-2015 16:22:38	886287	view	91452		01-06-2015
01-06-2015 16:28:51	800216	view	87824		01-06-2015
01-06-2015 15:35:00	1267731	view	39490		01-06-2015
01-06-2015 16:18:05	878815	view	355994		01-06-2015
01-06-2015 15:28:10	1371643	view	12765		01-06-2015
01-06-2015 15:58:40	425170	view	398012		01-06-2015
01-06-2015 16:33:49	809753	view	329693		01-06-2015
01-06-2015 15:37:09	1181810	view	444365		01-06-2015
01-06-2015 15:50:30	322407	view	337348		01-06-2015
01-06-2015 15:35:36	161416	view	303055		01-06-2015
01-06-2015 15:40:49	1130627	view	27494		01-06-2015
01-06-2015 16:02:30	291812	view	348942		01-06-2015
01-06-2015 16:27:20	1134896	view	87824		01-06-2015
01-06-2015 15:53:10	1403718	view	433165		01-06-2015
01-06-2015 16:39:30	451946	view	459475		01-06-2015
01-06-2015 16:36:30	1256558	view	361103		01-06-2015
01-06-2015 15:34:48	140279	addtocart	255708		01-06-2015
01-06-2015 15:46:11	556273	view	29908		01-06-2015
01-06-2015 16:16:01	234513	view	216695		01-06-2015
01-06-2015 15:40:44	779901	view	368094		01-06-2015
01-06-2015 16:17:55	1242777	view	430292		01-06-2015
01-06-2015 15:40:44	557378	view	24855		01-06-2015
01-06-2015 15:23:15	111566	view	325319		01-06-2015
01-06-2015 16:16:08	108118	view	157078		01-06-2015
01-06-2015 15:55:38	367820	view	43389		01-06-2015
01-06-2015 16:01:58	189384	transaction	310791	7244	01-06-2015
01-06-2015 16:21:14	749276	view	61240		01-06-2015
01-06-2015 15:50:12	769892	view	335041		01-06-2015
01-06-2015 16:17:50	1401694	view	303715		01-06-2015
01-06-2015 16:17:50	878815	view	355994		01-06-2015
01-06-2015 16:16:11	1052536	view	428372		01-06-2015
01-06-2015 15:37:41	1269751	view	144076		01-06-2015
01-06-2015 15:40:40	556273	view	401264		01-06-2015
01-06-2015 15:50:08	5129	view	67748		01-06-2015
01-06-2015 16:05:59	740145	view	442683		01-06-2015
01-06-2015 16:13:07	1215544	view	182746		01-06-2015
01-06-2015 15:26:25	1298909	view	347974		01-06-2015
01-06-2015 16:13:05	442414	view	71846		01-06-2015
01-06-2015 16:00:23	1296338	view	147825		01-06-2015
01-06-2015 16:32:01	1235292	addtocart	240004		01-06-2015
01-06-2015 15:53:29	559000	view	313203		01-06-2015
01-06-2015 15:30:06	184551	view	277276		01-06-2015
01-06-2015 16:24:50	615793	view	319992		01-06-2015
01-06-2015 15:38:57	1014645	view	112568		01-06-2015
01-06-2015 15:55:23	425170	view	37402		01-06-2015
01-06-2015 15:25:17	1113387	view	266900		01-06-2015
01-06-2015 15:23:42	715063	view	319992		01-06-2015
01-06-2015 16:13:03	1037305	view	22471		01-06-2015
01-06-2015 15:59:23	370699	view	360403		01-06-2015
01-06-2015 16:13:02	1053369	view	138273		01-06-2015
01-06-2015 15:48:33	487643	view	29100		01-06-2015
01-06-2015 15:23:14	670816	view	296594		01-06-2015
01-06-2015 16:25:21	615793	view	460188		01-06-2015
01-06-2015 16:20:10	46719	view	340749		01-06-2015
01-06-2015 16:22:57	390248	view	327424		01-06-2015
01-06-2015 15:38:27	860226	view	431621		01-06-2015
01-06-2015 15:35:52	1208175	view	117564		01-06-2015
01-06-2015 15:42:46	557378	view	250658		01-06-2015
01-06-2015 16:33:01	1071395	view	368231		01-06-2015
01-06-2015 16:31:36	1080654	view	215413		01-06-2015
01-06-2015 15:25:26	347864	view	314784		01-06-2015
01-06-2015 15:44:50	69471	view	461301		01-06-2015
01-06-2015 16:11:24	433834	view	420578		01-06-2015
01-06-2015 15:59:01	189384	addtocart	310791		01-06-2015
01-06-2015 15:44:50	404768	view	421884		01-06-2015
01-06-2015 15:42:04	384824	view	392895		01-06-2015
01-06-2015 16:34:20	278983	view	75873		01-06-2015
01-06-2015 15:42:45	1221409	view	56763		01-06-2015
01-06-2015 16:03:55	273406	view	138114		01-06-2015
01-06-2015 16:28:18	518659	view	426298		01-06-2015
01-06-2015 15:55:09	651718	view	51646		01-06-2015
01-06-2015 16:29:32	322407	view	202835		01-06-2015
01-06-2015 15:59:48	312735	view	374841		01-06-2015
01-06-2015 16:36:17	76370	view	356236		01-06-2015
01-06-2015 15:37:15	494371	view	239020		01-06-2015
01-06-2015 16:05:03	73449	view	374101		01-06-2015
01-06-2015 16:24:56	138131	addtocart	430292		01-06-2015
01-06-2015 15:42:43	294858	view	245879		01-06-2015
01-06-2015 16:31:36	350566	view	379520		01-06-2015
01-06-2015 15:55:04	924226	view	325978		01-06-2015
01-06-2015 16:36:26	995781	view	415437		01-06-2015
01-06-2015 16:16:35	581	view	388097		01-06-2015
01-06-2015 15:55:02	629501	view	275648		01-06-2015
01-06-2015 16:27:45	121134	view	93067		01-06-2015
01-06-2015 16:39:38	485547	view	205347		01-06-2015
01-06-2015 16:20:17	1308748	view	122607		01-06-2015
01-06-2015 15:45:11	101700	view	100345		01-06-2015
01-06-2015 15:35:12	253731	view	307285		01-06-2015
01-06-2015 15:30:18	293206	addtocart	379092		01-06-2015
01-06-2015 15:25:37	891718	view	56710		01-06-2015
01-06-2015 16:20:18	390248	view	376911		01-06-2015
01-06-2015 15:45:42	565684	view	387488		01-06-2015
01-06-2015 16:20:19	615793	view	306433		01-06-2015
01-06-2015 15:35:41	785611	view	64751		01-06-2015
01-06-2015 16:07:31	14699	view	265166		01-06-2015
01-06-2015 15:26:13	500669	view	447995		01-06-2015
01-06-2015 16:31:49	1192199	view	461765		01-06-2015
01-06-2015 16:05:25	1033786	view	209619		01-06-2015
01-06-2015 16:01:08	1056912	view	110515		01-06-2015
01-06-2015 15:45:40	1103186	view	257952		01-06-2015
01-06-2015 16:34:34	35692	view	172063		01-06-2015
01-06-2015 15:27:36	118053	view	304877		01-06-2015
01-06-2015 15:32:38	1072485	view	38403		01-06-2015
01-06-2015 15:42:08	1194501	view	165084		01-06-2015
01-06-2015 16:37:20	409254	view	276245		01-06-2015
01-06-2015 16:27:43	343153	view	262159		01-06-2015
01-06-2015 15:32:26	1235292	view	293735		01-06-2015
01-06-2015 16:27:31	438659	view	4332		01-06-2015
01-06-2015 16:36:50	809753	view	153280		01-06-2015
01-06-2015 16:39:38	1321540	view	91249		01-06-2015
01-06-2015 15:45:13	40946	view	140141		01-06-2015
01-06-2015 15:45:36	404768	view	263188		01-06-2015
01-06-2015 16:20:25	1085369	view	267196		01-06-2015
01-06-2015 15:48:48	672060	view	217268		01-06-2015
01-06-2015 16:11:49	492165	view	191101		01-06-2015
01-06-2015 16:32:53	383770	view	158507		01-06-2015
01-06-2015 15:42:34	1349454	view	370956		01-06-2015
01-06-2015 16:16:49	189384	view	299044		01-06-2015
01-06-2015 15:44:59	284327	view	147965		01-06-2015
01-06-2015 15:42:33	1094964	view	6992		01-06-2015
01-06-2015 16:37:12	262510	view	58961		01-06-2015
01-06-2015 16:29:03	448855	view	256695		01-06-2015
01-06-2015 16:29:53	110339	view	10659		01-06-2015
01-06-2015 16:26:40	302896	view	111010		01-06-2015
01-06-2015 16:12:41	1053369	view	138273		01-06-2015
01-06-2015 16:36:15	1324247	view	391131		01-06-2015
01-06-2015 15:36:26	1390955	view	81470		01-06-2015
01-06-2015 15:36:32	518838	view	354701		01-06-2015
01-06-2015 15:25:53	697663	view	110994		01-06-2015
01-06-2015 16:20:29	343153	view	28100		01-06-2015
01-06-2015 16:27:34	1301339	view	209792		01-06-2015
01-06-2015 16:11:58	562136	view	293687		01-06-2015
01-06-2015 15:54:36	1221409	view	408404		01-06-2015
01-06-2015 16:12:01	1109399	view	387691		01-06-2015
01-06-2015 15:59:02	446721	view	332628		01-06-2015
01-06-2015 15:25:56	1098018	view	456889		01-06-2015
01-06-2015 16:04:19	901082	view	338130		01-06-2015
01-06-2015 16:12:38	1351643	view	156993		01-06-2015
01-06-2015 15:42:29	127547	view	177478		01-06-2015
01-06-2015 16:33:37	139579	view	188558		01-06-2015
01-06-2015 15:45:03	1326818	view	409655		01-06-2015
01-06-2015 16:25:05	1161163	view	383396		01-06-2015
01-06-2015 15:37:26	1308992	view	240421		01-06-2015
01-06-2015 15:35:46	1071808	view	426550		01-06-2015
01-06-2015 16:08:47	945706	view	121318		01-06-2015
01-06-2015 15:27:44	184551	view	277276		01-06-2015
01-06-2015 16:00:13	834101	view	429963		01-06-2015
01-06-2015 16:14:30	12635	view	275269		01-06-2015
01-06-2015 15:57:46	1235292	view	240004		01-06-2015
01-06-2015 15:43:57	404768	view	325256		01-06-2015
01-06-2015 16:14:26	752647	view	360516		01-06-2015
01-06-2015 15:38:08	751255	view	167484		01-06-2015
01-06-2015 15:47:20	668436	view	193359		01-06-2015
01-06-2015 16:00:30	1381613	view	60376		01-06-2015
01-06-2015 16:01:22	232569	view	306256		01-06-2015
01-06-2015 16:28:41	343153	view	262159		01-06-2015
01-06-2015 15:42:28	127547	view	391089		01-06-2015
01-06-2015 16:08:39	189384	view	299044		01-06-2015
01-06-2015 15:35:28	1223889	view	243355		01-06-2015
01-06-2015 15:51:52	127547	view	270950		01-06-2015
01-06-2015 16:25:45	472533	view	12523		01-06-2015
01-06-2015 16:08:36	1404317	view	99038		01-06-2015
01-06-2015 16:24:08	607793	view	168515		01-06-2015
01-06-2015 16:09:02	1283529	view	207108		01-06-2015
